GRB Name: 090531B, Detection Day: 18:35:56, Detection Time: 353728, XRT RA Coordinates: 252.07016:48:16.8, Redshift: -36.015-36:00:54.0
GRB Name: 090531A, Detection Day: 01:45:17, Detection Time: 353627, XRT RA Coordinates: 178.67211:54:41.3, Redshift: 7.82407:49:26.4
GRB Name: 090530, Detection Day: 03:18:18, Detection Time: 353567, XRT RA Coordinates: 179.40011:57:36.0, Redshift: 26.59026:35:24.0
GRB Name: 090529, Detection Day: 14:12:35, Detection Time: 353540, XRT RA Coordinates: 212.44614:09:47.0, Redshift: 24.45024:27:00.0
GRB Name: 090520, Detection Day: 01:37:16, Detection Time: 352671, XRT RA Coordinates: 11.61300:46:27.1, Redshift: -8.000-08:00:00.0
GRB Name: 090519, Detection Day: 21:08:56, Detection Time: 352648, XRT RA Coordinates: 142.31709:29:16.1, Redshift: 0.19000:11:24.0
GRB Name: 090518, Detection Day: 01:54:44, Detection Time: 352420, XRT RA Coordinates: 119.95707:59:49.7, Redshift: 0.77800:46:40.8
GRB Name: 090516A, Detection Day: 08:27:50, Detection Time: 352190, XRT RA Coordinates: 138.24609:12:59.0, Redshift: -11.848-11:50:52.8
GRB Name: 090515, Detection Day: 04:45:09, Detection Time: 352108, XRT RA Coordinates: 164.16610:56:39.8, Redshift: 14.46914:28:08.4
GRB Name: 090510, Detection Day: 00:23:00, Detection Time: 351588, XRT RA Coordinates: 333.55222:14:12.5, Redshift: -26.598-26:35:52.8
GRB Name: 090509, Detection Day: 05:10:03, Detection Time: 351525, XRT RA Coordinates: 241.42216:05:41.3, Redshift: -28.385-28:23:06.0
GRB Name: 090429B, Detection Day: 05:30:03, Detection Time: 350854, XRT RA Coordinates: 210.67214:02:41.3, Redshift: 32.16732:10:01.2
GRB Name: 090429A, Detection Day: 04:53:39, Detection Time: 350853, XRT RA Coordinates: 90.57306:02:17.5, Redshift: -52.389-52:23:20.4
GRB Name: 090426, Detection Day: 12:48:47, Detection Time: 350479, XRT RA Coordinates: 189.08212:36:19.7, Redshift: 32.97832:58:40.8
GRB Name: 090424, Detection Day: 14:12:09, Detection Time: 350311, XRT RA Coordinates: 189.53112:38:07.4, Redshift: 16.82916:49:44.4
GRB Name: 090423, Detection Day: 07:55:19, Detection Time: 350184, XRT RA Coordinates: 148.89109:55:33.8, Redshift: 18.16518:09:54.0
GRB Name: 090422, Detection Day: 03:35:16, Detection Time: 349931, XRT RA Coordinates: 294.74619:38:59.0, Redshift: 40.39840:23:52.8
GRB Name: 090419, Detection Day: 13:43:31, Detection Time: 349592, XRT RA Coordinates: 197.00613:08:01.4, Redshift: -75.615-75:36:54.0
GRB Name: 090418B, Detection Day: 08:59:02, Detection Time: BATSS, XRT RA Coordinates: 225.91015:03:38.4, Redshift: 17.22417:13:26.4
GRB Name: 090418A, Detection Day: 11:07:40, Detection Time: 349510, XRT RA Coordinates: 269.32017:57:16.8, Redshift: 33.40733:24:25.2
GRB Name: 090417B, Detection Day: 15:20:03, Detection Time: 349450, XRT RA Coordinates: 209.68713:58:44.9, Redshift: 47.01547:00:54.0
GRB Name: 090417A, Detection Day: 13:17:23, Detection Time: 349447, XRT RA Coordinates: 34.99302:19:58.3, Redshift: -7.141-07:08:27.6
GRB Name: 090410, Detection Day: 16:57:52, Detection Time: 348929, XRT RA Coordinates: 334.95622:19:49.4, Redshift: 15.41915:25:08.4
GRB Name: 090407, Detection Day: 10:28:25, Detection Time: 348650, XRT RA Coordinates: 68.97904:35:55.0, Redshift: -12.684-12:41:02.4
GRB Name: 090404, Detection Day: 15:56:30, Detection Time: 348428, XRT RA Coordinates: 239.23315:56:55.9, Redshift: 35.51835:31:04.8
GRB Name: 090401B, Detection Day: 08:35:25, Detection Time: 348152, XRT RA Coordinates: 95.09506:20:22.8, Redshift: -8.963-08:57:46.8
GRB Name: 090401A, Detection Day: 00:00:59, Detection Time: 348128, XRT RA Coordinates: 350.92023:23:40.8, Redshift: 29.76229:45:43.2
GRB Name: 090328A, Detection Day: 09:36:46, Detection Time: Fermi, XRT RA Coordinates: 90.8706:03:28.8, Redshift: -41.95-41:57:00.0
GRB Name: 090323, Detection Day: 00:02:42.63, Detection Time: Fermi, XRT RA Coordinates: 190.6912:42:45.6, Redshift: 17.0817:04:48.0
GRB Name: 090313, Detection Day: 09:06:27, Detection Time: 346386, XRT RA Coordinates: 198.40013:13:36.0, Redshift: 8.08608:05:09.6
GRB Name: 090309A, Detection Day: 23:29:13, Detection Time: 345945, XRT RA Coordinates: 284.97818:59:54.7, Redshift: -25.274-25:16:26.4
GRB Name: 090308A, Detection Day: 18:01:23, Detection Time: 345777, XRT RA Coordinates: 183.54512:14:10.8, Redshift: -48.754-48:45:14.4
GRB Name: 090307A, Detection Day: 03:46:37, Detection Time: 345551, XRT RA Coordinates: 245.00716:20:01.7, Redshift: -28.647-28:38:49.2
GRB Name: 090306B, Detection Day: 23:07:02, Detection Time: BATSS, XRT RA Coordinates: 231.20415:24:49.0, Redshift: -6.958-06:57:28.8
GRB Name: 090305A, Detection Day: 05:19:51, Detection Time: 345127, XRT RA Coordinates: 241.76416:07:03.4, Redshift: -31.572-31:34:19.2
GRB Name: 090301A, Detection Day: 06:55:55, Detection Time: 344582, XRT RA Coordinates: 338.14222:32:34.1, Redshift: 26.63926:38:20.4
GRB Name: 090205, Detection Day: 23:03:14, Detection Time: 342121, XRT RA Coordinates: 220.91714:43:40.1, Redshift: -27.848-27:50:52.8
GRB Name: 090201, Detection Day: 17:47:02, Detection Time: 341749, XRT RA Coordinates: 92.05106:08:12.2, Redshift: -46.604-46:36:14.4
GRB Name: 090129, Detection Day: 21:07:15, Detection Time: 341504, XRT RA Coordinates: 269.10517:56:25.2, Redshift: -32.793-32:47:34.8
GRB Name: 090126A, Detection Day: 02:01:15, Detection Time: AGILE, XRT RA Coordinates: 3.84800:15:23.5, Redshift: 81.36581:21:54.0
GRB Name: 090123, Detection Day: 07:51:56, Detection Time: 340895, XRT RA Coordinates: 6.79400:27:10.6, Redshift: -23.503-23:30:10.8
GRB Name: 090118, Detection Day: 13:54:02, Detection Time: BATSS, XRT RA Coordinates: 49.86503:19:27.6, Redshift: 18.47818:28:40.8
GRB Name: 090117, Detection Day: 15:21:54, Detection Time: AGILE, XRT RA Coordinates: 164.00310:56:00.7, Redshift: -58.249-58:14:56.4
GRB Name: 090113, Detection Day: 18:40:39, Detection Time: 339852, XRT RA Coordinates: 32.06702:08:16.1, Redshift: 33.43633:26:09.6
GRB Name: 090111, Detection Day: 23:58:21, Detection Time: 339696, XRT RA Coordinates: 251.65616:46:37.4, Redshift: 0.06700:04:01.2
GRB Name: 090107B, Detection Day: 16:20:36, Detection Time: INTEGRAL, XRT RA Coordinates: 284.807518:59:13.8, Redshift: 59.592459:35:32.6
GRB Name: 090107A, Detection Day: 04:48:04, Detection Time: 339295, XRT RA Coordinates: 302.40920:09:38.2, Redshift: 4.74404:44:38.4
GRB Name: 090102, Detection Day: 02:55:45, Detection Time: 338895, XRT RA Coordinates: 128.24808:32:59.5, Redshift: 33.10733:06:25.2
GRB Name: 081230, Detection Day: 20:36:12, Detection Time: 338633, XRT RA Coordinates: 37.33002:29:19.2, Redshift: -25.145-25:08:42.0
GRB Name: 081228, Detection Day: 01:17:40, Detection Time: 338338, XRT RA Coordinates: 39.47702:37:54.5, Redshift: 30.83330:49:58.8
GRB Name: 081226A, Detection Day: 01:03:37, Detection Time: 338177, XRT RA Coordinates: 120.47808:01:54.7, Redshift: -69.014-69:00:50.4
GRB Name: 081222, Detection Day: 04:53:59, Detection Time: 337914, XRT RA Coordinates: 22.74801:30:59.5, Redshift: -34.095-34:05:42.0
GRB Name: 081221, Detection Day: 16:21:11, Detection Time: 337889, XRT RA Coordinates: 15.80101:03:12.2, Redshift: -24.542-24:32:31.2
GRB Name: 081211B, Detection Day: 06:15:02, Detection Time: BATSS, XRT RA Coordinates: 168.23111:12:55.4, Redshift: 53.84553:50:42.0
GRB Name: 081211A, Detection Day: 11:48:10, Detection Time: 337115, XRT RA Coordinates: 328.08221:52:19.7, Redshift: -33.818-33:49:04.8
GRB Name: 081210, Detection Day: 20:19:34, Detection Time: 337073, XRT RA Coordinates: 70.48504:41:56.4, Redshift: -11.263-11:15:46.8
GRB Name: 081204, Detection Day: 16:44:55, Detection Time: INTEGRAL, XRT RA Coordinates: 349.773523:19:05.6, Redshift: -60.2213-60:13:16.7
GRB Name: 081203B, Detection Day: 13:57:11, Detection Time: BATSS, XRT RA Coordinates: 228.78915:15:09.4, Redshift: 44.42744:25:37.2
GRB Name: 081203A, Detection Day: 13:57:11, Detection Time: 336489, XRT RA Coordinates: 233.07115:32:17.0, Redshift: 63.51463:30:50.4
GRB Name: 081128, Detection Day: 17:18:44, Detection Time: 335895, XRT RA Coordinates: 20.80001:23:12.0, Redshift: 38.12338:07:22.8
GRB Name: 081127, Detection Day: 07:05:08, Detection Time: 335715, XRT RA Coordinates: 332.07522:08:18.0, Redshift: 6.85806:51:28.8
GRB Name: 081126, Detection Day: 21:34:10, Detection Time: 335647, XRT RA Coordinates: 323.52621:34:06.2, Redshift: 48.71448:42:50.4
GRB Name: 081121, Detection Day: 20:35:32, Detection Time: 335105, XRT RA Coordinates: 89.28205:57:07.7, Redshift: -60.612-60:36:43.2
GRB Name: 081118, Detection Day: 14:56:36, Detection Time: 334877, XRT RA Coordinates: 82.57205:30:17.3, Redshift: -43.305-43:18:18.0
GRB Name: 081109A, Detection Day: 07:02:06, Detection Time: 334112, XRT RA Coordinates: 330.79822:03:11.5, Redshift: -54.711-54:42:39.6
GRB Name: 081105, Detection Day: 13:26:12, Detection Time: IPN, XRT RA Coordinates: 3.9522400:15:48.5, Redshift: 3.4709803:28:15.5
GRB Name: 081104, Detection Day: 09:34:42, Detection Time: 333666, XRT RA Coordinates: 100.50006:42:00.0, Redshift: -54.722-54:43:19.2
GRB Name: 081102, Detection Day: 17:44:39, Detection Time: 333427, XRT RA Coordinates: 331.17822:04:42.7, Redshift: 52.99152:59:27.6
GRB Name: 081101, Detection Day: 11:46:31, Detection Time: 333320, XRT RA Coordinates: 95.83606:23:20.6, Redshift: -0.112-00:06:43.2
GRB Name: 081029, Detection Day: 01:43:56, Detection Time: 332931, XRT RA Coordinates: 346.77623:07:06.2, Redshift: -68.179-68:10:44.4
GRB Name: 081028A, Detection Day: 00:25:00, Detection Time: 332851, XRT RA Coordinates: 121.89308:07:34.3, Redshift: 2.30502:18:18.0
GRB Name: 081025, Detection Day: 08:22:02, Detection Time: BATSS, XRT RA Coordinates: 245.29816:21:11.5, Redshift: 60.46660:27:57.6
GRB Name: 081024A, Detection Day: 05:53:0, Detection Time: 332516, XRT RA Coordinates: 27.89101:51:33.8, Redshift: 61.35261:21:07.2
GRB Name: 081022, Detection Day: 14:23:48, Detection Time: 332399, XRT RA Coordinates: 226.58415:06:20.2, Redshift: 12.40912:24:32.4
GRB Name: 081017, Detection Day: 23:38:12, Detection Time: 331964, XRT RA Coordinates: 230.20915:20:50.2, Redshift: -32.790-32:47:24.0
GRB Name: 081016B, Detection Day: 19:47:14, Detection Time: 331856, XRT RA Coordinates: 14.58200:58:19.7, Redshift: -43.536-43:32:09.6
GRB Name: 081016A, Detection Day: 06:51:31, Detection Time: INTEGRAL, XRT RA Coordinates: 255.572517:02:17.4, Redshift: -23.3301-23:19:48.4
GRB Name: 081012, Detection Day: 13:10:23, Detection Time: 331475, XRT RA Coordinates: 30.18402:00:44.2, Redshift: -17.627-17:37:37.2
GRB Name: 081011, Detection Day: 00:28:50, Detection Time: 331332, XRT RA Coordinates: 220.36314:41:27.1, Redshift: 33.54833:32:52.8
GRB Name: 081008, Detection Day: 19:58:09, Detection Time: 331093, XRT RA Coordinates: 279.96818:39:52.3, Redshift: -57.433-57:25:58.8
GRB Name: 081007, Detection Day: 05:23:52, Detection Time: 330856, XRT RA Coordinates: 339.96322:39:51.1, Redshift: -40.146-40:08:45.6
GRB Name: 081003A, Detection Day: 13:46:12, Detection Time: INTEGRAL, XRT RA Coordinates: 262.375817:29:30.2, Redshift: 16.56616:33:57.6
GRB Name: 081001, Detection Day: 21:17:42, Detection Time: AGILE, XRT RA Coordinates: 276.57618:26:18.2, Redshift: -8.754-08:45:14.4
GRB Name: 080928, Detection Day: 15:01:32, Detection Time: 326115, XRT RA Coordinates: 95.06106:20:14.6, Redshift: -55.176-55:10:33.6
GRB Name: 080919, Detection Day: 00:05:13, Detection Time: 325268, XRT RA Coordinates: 265.22117:40:53.0, Redshift: -42.375-42:22:30.0
GRB Name: 080916C, Detection Day: 00:12:45, Detection Time: Fermi, XRT RA Coordinates: 121.808:07:12.0, Redshift: -61.3-61:18:00.0
GRB Name: 080916B, Detection Day: 14:44:47, Detection Time: 324907, XRT RA Coordinates: 163.63210:54:31.7, Redshift: 69.06169:03:39.6
GRB Name: 080916A, Detection Day: 09:45:20, Detection Time: 324895, XRT RA Coordinates: 336.28922:25:09.4, Redshift: -57.026-57:01:33.6
GRB Name: 080915B, Detection Day: 15:53:35, Detection Time: 324805, XRT RA Coordinates: 213.08814:12:21.1, Redshift: -11.491-11:29:27.6
GRB Name: 080915A, Detection Day: 00:02:49, Detection Time: 324744, XRT RA Coordinates: 17.91101:11:38.6, Redshift: -76.042-76:02:31.2
GRB Name: 080913, Detection Day: 06:46:54, Detection Time: 324561, XRT RA Coordinates: 65.74104:22:57.8, Redshift: -25.127-25:07:37.2
GRB Name: 080906, Detection Day: 13:33:16, Detection Time: 323984, XRT RA Coordinates: 228.05515:12:13.2, Redshift: -80.540-80:32:24.0
GRB Name: 080905B, Detection Day: 16:55:45, Detection Time: 323898, XRT RA Coordinates: 301.74620:06:59.0, Redshift: -62.568-62:34:04.8
GRB Name: 080905A, Detection Day: 11:58:54, Detection Time: 323870, XRT RA Coordinates: 287.66319:10:39.1, Redshift: -18.865-18:51:54.0
GRB Name: 080903, Detection Day: 01:12:23, Detection Time: 323542, XRT RA Coordinates: 86.79005:47:09.6, Redshift: 51.25651:15:21.6
GRB Name: 080825B, Detection Day: 17:46:40, Detection Time: AGILE, XRT RA Coordinates: 209.28113:57:07.4, Redshift: -68.943-68:56:34.8
GRB Name: 080822B, Detection Day: 21:02:52, Detection Time: 321376, XRT RA Coordinates: 63.56004:14:14.4, Redshift: 25.76025:45:36.0
GRB Name: 080810, Detection Day: 13:10:12, Detection Time: 319584, XRT RA Coordinates: 356.78323:47:07.9, Redshift: 0.31000:18:36.0
GRB Name: 080805, Detection Day: 07:41:34, Detection Time: 319036, XRT RA Coordinates: 314.23120:56:55.4, Redshift: -62.433-62:25:58.8
GRB Name: 080804, Detection Day: 23:20:14, Detection Time: 319016, XRT RA Coordinates: 328.67521:54:42.0, Redshift: -53.189-53:11:20.4
GRB Name: 080802, Detection Day: 15:12:21, Detection Time: 318832, XRT RA Coordinates: 270.72918:02:55.0, Redshift: -32.329-32:19:44.4
GRB Name: 080727C, Detection Day: 23:07:35, Detection Time: 318170, XRT RA Coordinates: 32.63802:10:33.1, Redshift: 64.13064:07:48.0
GRB Name: 080727B, Detection Day: 08:13:24, Detection Time: 318101, XRT RA Coordinates: 276.87118:27:29.0, Redshift: 1.17301:10:22.8
GRB Name: 080727A, Detection Day: 05:57:39, Detection Time: 318094, XRT RA Coordinates: 208.41613:53:39.8, Redshift: -18.572-18:34:19.2
GRB Name: 080725, Detection Day: 10:26:14, Detection Time: 317888, XRT RA Coordinates: 121.69908:06:47.8, Redshift: -13.984-13:59:02.4
GRB Name: 080723B, Detection Day: 13:22:19, Detection Time: INTEGRAL, XRT RA Coordinates: 176.835411:47:20.5, Redshift: -60.2452-60:14:42.7
GRB Name: 080723A, Detection Day: 04:19:24, Detection Time: 317662, XRT RA Coordinates: 274.46118:17:50.6, Redshift: -6.910-06:54:36.0
GRB Name: 080721, Detection Day: 10:25:16, Detection Time: 317508, XRT RA Coordinates: 224.48114:57:55.4, Redshift: -11.709-11:42:32.4
GRB Name: 080714, Detection Day: 17:52:56, Detection Time: 316910, XRT RA Coordinates: 188.10412:32:25.0, Redshift: -60.274-60:16:26.4
GRB Name: 080710, Detection Day: 07:13:10, Detection Time: 316534, XRT RA Coordinates: 8.25900:33:02.2, Redshift: 19.48419:29:02.4
GRB Name: 080707, Detection Day: 08:27:53, Detection Time: 316204, XRT RA Coordinates: 32.62702:10:30.5, Redshift: 33.10033:06:00.0
GRB Name: 080703, Detection Day: 19:00:13, Detection Time: 315819, XRT RA Coordinates: 101.82206:47:17.3, Redshift: -63.211-63:12:39.6
GRB Name: 080702B, Detection Day: 01:10:41, Detection Time: BATSS, XRT RA Coordinates: 355.61623:42:27.8, Redshift: -5.424-05:25:26.4
GRB Name: 080702A, Detection Day: 11:50:43, Detection Time: 315710, XRT RA Coordinates: 313.04920:52:11.8, Redshift: 72.27872:16:40.8
GRB Name: 080701, Detection Day: 10:13:37, Detection Time: 315615, XRT RA Coordinates: 45.94403:03:46.6, Redshift: 75.48175:28:51.6
GRB Name: 080625, Detection Day: 12:28:31, Detection Time: AGILE, XRT RA Coordinates: 298.442319:53:46.2, Redshift: 56.265356:15:55.1
GRB Name: 080623, Detection Day: 10:25:28, Detection Time: 315080, XRT RA Coordinates: 237.66715:50:40.1, Redshift: -62.044-62:02:38.4
GRB Name: 080613B, Detection Day: 11:12:37, Detection Time: 313954, XRT RA Coordinates: 173.80611:35:13.4, Redshift: -7.102-07:06:07.2
GRB Name: 080613A, Detection Day: 09:35:21, Detection Time: INTEGRAL, XRT RA Coordinates: 213.274214:13:05.8, Redshift: 5.168705:10:07.3
GRB Name: 080607, Detection Day: 06:07:27, Detection Time: 313417, XRT RA Coordinates: 194.96412:59:51.4, Redshift: 15.91015:54:36.0
GRB Name: 080605, Detection Day: 23:47:57, Detection Time: 313299, XRT RA Coordinates: 262.13017:28:31.2, Redshift: 4.01004:00:36.0
GRB Name: 080604, Detection Day: 07:27:01, Detection Time: 313116, XRT RA Coordinates: 236.96015:47:50.4, Redshift: 20.55720:33:25.2
GRB Name: 080603B, Detection Day: 19:38:13, Detection Time: 313087, XRT RA Coordinates: 176.55411:46:13.0, Redshift: 68.06168:03:39.6
GRB Name: 080603A, Detection Day: 11:18:11, Detection Time: INTEGRAL, XRT RA Coordinates: 279.40918:37:38.2, Redshift: 62.73562:44:06.0
GRB Name: 080602, Detection Day: 01:30:28, Detection Time: 312958, XRT RA Coordinates: 19.17701:16:42.5, Redshift: -9.239-09:14:20.4
GRB Name: 080524, Detection Day: 04:13:00, Detection Time: 312277, XRT RA Coordinates: 268.44917:53:47.8, Redshift: 80.14380:08:34.8
GRB Name: 080523, Detection Day: 21:21:51, Detection Time: 312242, XRT RA Coordinates: 20.76901:23:04.6, Redshift: -64.060-64:03:36.0
GRB Name: 080520, Detection Day: 22:20:24, Detection Time: 312047, XRT RA Coordinates: 280.17918:40:43.0, Redshift: -54.964-54:57:50.4
GRB Name: 080517, Detection Day: 21:22:51, Detection Time: 311874, XRT RA Coordinates: 102.27406:49:05.8, Redshift: 50.74150:44:27.6
GRB Name: 080516, Detection Day: 00:17:07, Detection Time: 311762, XRT RA Coordinates: 120.66108:02:38.6, Redshift: -26.146-26:08:45.6
GRB Name: 080515, Detection Day: 06:01:13, Detection Time: 311658, XRT RA Coordinates: 3.16600:12:39.8, Redshift: 32.56432:33:50.4
GRB Name: 080514B, Detection Day: 09:55:56, Detection Time: AGILE, XRT RA Coordinates: 322.82021:31:16.8, Redshift: 0.73700:44:13.2
GRB Name: 080507, Detection Day: 07:45:00, Detection Time: AGILE, XRT RA Coordinates: 233.72115:34:53.0, Redshift: 56.42456:25:26.4
GRB Name: 080506, Detection Day: 17:46:21, Detection Time: 311159, XRT RA Coordinates: 329.46721:57:52.1, Redshift: 38.96138:57:39.6
GRB Name: 080503, Detection Day: 12:26:13, Detection Time: 310785, XRT RA Coordinates: 286.68619:06:44.6, Redshift: 68.80368:48:10.8
GRB Name: 080430, Detection Day: 19:53:02, Detection Time: 310613, XRT RA Coordinates: 165.33111:01:19.4, Redshift: 51.68251:40:55.2
GRB Name: 080426, Detection Day: 13:23:22, Detection Time: 310219, XRT RA Coordinates: 26.51001:46:02.4, Redshift: 69.46969:28:08.4
GRB Name: 080413B, Detection Day: 08:51:12, Detection Time: 309111, XRT RA Coordinates: 326.13821:44:33.1, Redshift: -19.981-19:58:51.6
GRB Name: 080413A, Detection Day: 02:54:19, Detection Time: 309096, XRT RA Coordinates: 287.30119:09:12.2, Redshift: -27.677-27:40:37.2
GRB Name: 080411, Detection Day: 21:15:32, Detection Time: 309010, XRT RA Coordinates: 37.96102:31:50.6, Redshift: -71.297-71:17:49.2
GRB Name: 080409, Detection Day: 01:22:57, Detection Time: 308812, XRT RA Coordinates: 84.30405:37:13.0, Redshift: 5.07805:04:40.8
GRB Name: 080408, Detection Day: 18:12:48, Detection Time: AGILE, XRT RA Coordinates: 114.67807:38:42.7, Redshift: 33.30533:18:18.0
GRB Name: 080405, Detection Day: 09:18:55.6, Detection Time: IPN, XRT RA Coordinates: 162.59710:50:23.3, Redshift: -4.250-04:15:00.0
GRB Name: 080330, Detection Day: 03:41:16, Detection Time: 308041, XRT RA Coordinates: 169.27811:17:06.7, Redshift: 30.60730:36:25.2
GRB Name: 080328, Detection Day: 08:03:04, Detection Time: 307931, XRT RA Coordinates: 80.49005:21:57.6, Redshift: 47.52347:31:22.8
GRB Name: 080325, Detection Day: 04:09:17, Detection Time: 307604, XRT RA Coordinates: 277.90618:31:37.4, Redshift: 36.51636:30:57.6
GRB Name: 080320, Detection Day: 04:37:38, Detection Time: 306858, XRT RA Coordinates: 177.76311:51:03.1, Redshift: 57.16257:09:43.2
GRB Name: 080319D, Detection Day: 17:05:09, Detection Time: 306793, XRT RA Coordinates: 99.47906:37:55.0, Redshift: 23.98223:58:55.2
GRB Name: 080319C, Detection Day: 12:25:56, Detection Time: 306778, XRT RA Coordinates: 259.00617:16:01.4, Redshift: 55.39355:23:34.8
GRB Name: 080319B, Detection Day: 06:12:49, Detection Time: 306757, XRT RA Coordinates: 217.91914:31:40.6, Redshift: 36.30036:18:00.0
GRB Name: 080319A, Detection Day: 05:45:42, Detection Time: 306754, XRT RA Coordinates: 206.35213:45:24.5, Redshift: 44.08044:04:48.0
GRB Name: 080315, Detection Day: 02:25:01, Detection Time: 306323, XRT RA Coordinates: 155.12410:20:29.8, Redshift: 41.70141:42:03.6
GRB Name: 080310, Detection Day: 08:37:58, Detection Time: 305288, XRT RA Coordinates: 220.04014:40:09.6, Redshift: -0.164-00:09:50.4
GRB Name: 080307, Detection Day: 11:23:30, Detection Time: 305011, XRT RA Coordinates: 136.62909:06:31.0, Redshift: 35.15135:09:03.6
GRB Name: 080303, Detection Day: 09:10:35, Detection Time: 304549, XRT RA Coordinates: 112.01907:28:04.6, Redshift: -70.231-70:13:51.6
GRB Name: 080229B, Detection Day: 23:33:01, Detection Time: AGILE, XRT RA Coordinates: 199.22113:16:53.0, Redshift: -64.878-64:52:40.8
GRB Name: 080229A, Detection Day: 17:04:59, Detection Time: 304379, XRT RA Coordinates: 228.22015:12:52.8, Redshift: -14.697-14:41:49.2
GRB Name: 080218B, Detection Day: 23:57:47, Detection Time: 303631, XRT RA Coordinates: 177.92711:51:42.5, Redshift: -53.086-53:05:09.6
GRB Name: 080218A, Detection Day: 20:08:42, Detection Time: 303609, XRT RA Coordinates: 355.94123:43:45.8, Redshift: 12.15912:09:32.4
GRB Name: 080212, Detection Day: 17:34:33, Detection Time: 303105, XRT RA Coordinates: 231.14515:24:34.8, Redshift: -22.739-22:44:20.4
GRB Name: 080210, Detection Day: 07:50:05, Detection Time: 302888, XRT RA Coordinates: 251.25916:45:02.2, Redshift: 13.82613:49:33.6
GRB Name: 080207, Detection Day: 21:30:21, Detection Time: 302728, XRT RA Coordinates: 207.51413:50:03.4, Redshift: 7.49207:29:31.2
GRB Name: 080205, Detection Day: 07:55:51, Detection Time: 302506, XRT RA Coordinates: 98.26106:33:02.6, Redshift: 62.78262:46:55.2
GRB Name: 080130, Detection Day: 11:13:59, Detection Time: BATSS, XRT RA Coordinates: 261.63217:26:31.7, Redshift: -53.190-53:11:24.0
GRB Name: 080129, Detection Day: 06:06:45, Detection Time: 301981, XRT RA Coordinates: 105.29707:01:11.3, Redshift: -7.840-07:50:24.0
GRB Name: 080123, Detection Day: 04:21:57, Detection Time: 301578, XRT RA Coordinates: 338.97422:35:53.8, Redshift: -64.930-64:55:48.0
GRB Name: 080121, Detection Day: 21:29:55, Detection Time: 301491, XRT RA Coordinates: 137.23509:08:56.4, Redshift: 41.84141:50:27.6
GRB Name: 080120, Detection Day: 17:28:30, Detection Time: INTEGRAL, XRT RA Coordinates: 225.254715:01:01.1, Redshift: -10.8854-10:53:07.4
GRB Name: 071227, Detection Day: 20:13:47, Detection Time: 299787, XRT RA Coordinates: 58.13203:52:31.7, Redshift: -55.959-55:57:32.4
GRB Name: 071129, Detection Day: 00:03:55, Detection Time: 297628, XRT RA Coordinates: 220.03914:40:09.4, Redshift: -26.667-26:40:01.2
GRB Name: 071122, Detection Day: 01:23:25, Detection Time: 297114, XRT RA Coordinates: 276.57618:26:18.2, Redshift: 47.10247:06:07.2
GRB Name: 071118, Detection Day: 08:57:17, Detection Time: 296856, XRT RA Coordinates: 299.83919:59:21.4, Redshift: 70.13070:07:48.0
GRB Name: 071117, Detection Day: 14:50:06, Detection Time: 296805, XRT RA Coordinates: 335.02622:20:06.2, Redshift: -63.442-63:26:31.2
GRB Name: 071112C, Detection Day: 18:32:57, Detection Time: 296504, XRT RA Coordinates: 39.21802:36:52.3, Redshift: 28.36828:22:04.8
GRB Name: 071112B, Detection Day: 18:23:31, Detection Time: 296503, XRT RA Coordinates: 260.21317:20:51.1, Redshift: -80.884-80:53:02.4
GRB Name: 071109, Detection Day: 20:36:05, Detection Time: INTEGRAL, XRT RA Coordinates: 289.91319:19:39.1, Redshift: 2.04802:02:52.8
GRB Name: 071104, Detection Day: 11:41:23, Detection Time: AGILE, XRT RA Coordinates: 295.60019:42:24.0, Redshift: 14.64514:38:42.0
GRB Name: 071101, Detection Day: 17:53:46, Detection Time: 295779, XRT RA Coordinates: 48.17903:12:43.0, Redshift: 62.52462:31:26.4
GRB Name: 071031, Detection Day: 01:06:36, Detection Time: 295670, XRT RA Coordinates: 6.39900:25:35.8, Redshift: -58.048-58:02:52.8
GRB Name: 071028B, Detection Day: 02:43:46, Detection Time: 295492Ground Analysis, XRT RA Coordinates: 354.16323:36:39.1, Redshift: -31.630-31:37:48.0
GRB Name: 071028A, Detection Day: 17:41:01, Detection Time: 295527, XRT RA Coordinates: 119.82807:59:18.7, Redshift: 21.47321:28:22.8
GRB Name: 071025, Detection Day: 04:08:54, Detection Time: 295301, XRT RA Coordinates: 355.06523:40:15.6, Redshift: 31.78431:47:02.4
GRB Name: 071021, Detection Day: 09:41:33, Detection Time: 294974, XRT RA Coordinates: 340.57322:42:17.5, Redshift: 23.76423:45:50.4
GRB Name: 071020, Detection Day: 07:02:26, Detection Time: 294835, XRT RA Coordinates: 119.66607:58:39.8, Redshift: 32.85732:51:25.2
GRB Name: 071018, Detection Day: 08:37:41, Detection Time: 294645, XRT RA Coordinates: 164.68510:58:44.4, Redshift: 53.82253:49:19.2
GRB Name: 071013, Detection Day: 12:09:19, Detection Time: 294120, XRT RA Coordinates: 279.50118:38:00.2, Redshift: 33.84633:50:45.6
GRB Name: 071011, Detection Day: 12:40:13, Detection Time: 293924, XRT RA Coordinates: 8.39500:33:34.8, Redshift: 61.13261:07:55.2
GRB Name: 071010C, Detection Day: 22:20:22, Detection Time: 293804Ground Analysis, XRT RA Coordinates: 338.05422:32:13.0, Redshift: 66.15966:09:32.4
